datetime;id;name;temp_degC;relHum_%;absHum_gkg;pres_hPa
2023-01-04T05:32:40Z;58;Wohnzimmer;18.18;50.671;7.87;1016.432
2023-01-04T05:32:45Z;59;Arbeitszimmer;17.27;57.116;8.402;0
2023-01-04T05:33:40Z;58;Wohnzimmer;18.254;50.519;7.881;1016.388
2023-01-04T05:33:45Z;59;Arbeitszimmer;17.293;57.074;8.408;0
2023-01-04T05:34:40Z;58;Wohnzimmer;18.287;50.455;7.886;1016.36
2023-01-04T05:34:45Z;59;Arbeitszimmer;17.289;57.079;8.406;0
2023-01-04T05:35:40Z;58;Wohnzimmer;18.346;50.392;7.904;1016.315
2023-01-04T05:35:45Z;59;Arbeitszimmer;17.33;57.096;8.429;0
2023-01-04T05:36:40Z;58;Wohnzimmer;18.395;50.373;7.924;1016.357
2023-01-04T05:36:45Z;59;Arbeitszimmer;17.327;57.036;8.419;0
2023-01-04T05:37:40Z;58;Wohnzimmer;18.438;50.288;7.931;1016.318
2023-01-04T05:37:45Z;59;Arbeitszimmer;17.344;57.064;8.432;0
2023-01-04T05:38:40Z;58;Wohnzimmer;18.485;50.235;7.944;1016.376
2023-01-04T05:38:45Z;59;Arbeitszimmer;17.335;57.073;8.429;0
2023-01-04T05:39:40Z;58;Wohnzimmer;18.491;50.287;7.956;1016.358
2023-01-04T05:39:45Z;59;Arbeitszimmer;17.37;57.099;8.45;0
2023-01-04T05:40:40Z;58;Wohnzimmer;18.542;50.197;7.965;1016.337
2023-01-04T05:40:45Z;59;Arbeitszimmer;17.371;57.1;8.451;0
2023-01-04T05:41:40Z;58;Wohnzimmer;18.62;50.115;7.989;1016.359
2023-01-04T05:41:45Z;59;Arbeitszimmer;17.367;57.119;8.451;0
2023-01-04T05:42:40Z;58;Wohnzimmer;18.641;50.076;7.993;1016.401
2023-01-04T05:42:45Z;59;Arbeitszimmer;17.383;57.143;8.463;0
2023-01-04T05:43:40Z;58;Wohnzimmer;18.642;50.076;7.993;1016.357
2023-01-04T05:43:45Z;59;Arbeitszimmer;17.384;57.132;8.462;0
2023-01-04T05:44:40Z;58;Wohnzimmer;18.714;49.962;8.009;1016.362
2023-01-04T05:44:45Z;59;Arbeitszimmer;17.395;57.162;8.472;0
2023-01-04T05:45:40Z;58;Wohnzimmer;18.723;49.936;8.009;1016.329
2023-01-04T05:45:45Z;59;Arbeitszimmer;17.412;57.149;8.479;0
2023-01-04T05:46:40Z;58;Wohnzimmer;18.733;49.966;8.019;1016.369
2023-01-04T05:46:45Z;59;Arbeitszimmer;17.389;57.181;8.472;0
2023-01-04T05:47:40Z;58;Wohnzimmer;18.73;50.008;8.024;1016.341
2023-01-04T05:47:45Z;59;Arbeitszimmer;17.397;57.202;8.479;0
2023-01-04T05:48:40Z;58;Wohnzimmer;18.755;50.032;8.04;1016.347
2023-01-04T05:48:45Z;59;Arbeitszimmer;17.4;57.21;8.482;0
2023-01-04T05:49:40Z;58;Wohnzimmer;18.743;50.075;8.041;1016.334
2023-01-04T05:49:45Z;59;Arbeitszimmer;17.409;57.219;8.488;0
2023-01-04T05:50:40Z;58;Wohnzimmer;18.699;50.206;8.041;1016.323
2023-01-04T05:50:45Z;59;Arbeitszimmer;17.407;57.256;8.492;0
2023-01-04T05:51:40Z;58;Wohnzimmer;18.721;50.323;8.07;1016.307
2023-01-04T05:51:45Z;59;Arbeitszimmer;17.388;57.302;8.49;0
2023-01-04T05:52:40Z;58;Wohnzimmer;18.67;50.407;8.059;1016.384
2023-01-04T05:52:45Z;59;Arbeitszimmer;17.389;57.318;8.492;0
2023-01-04T05:53:40Z;58;Wohnzimmer;18.669;50.501;8.074;1016.367
2023-01-04T05:53:45Z;59;Arbeitszimmer;17.394;57.355;8.5;0
2023-01-04T05:54:40Z;58;Wohnzimmer;18.679;50.463;8.073;1016.326
2023-01-04T05:54:45Z;59;Arbeitszimmer;17.392;57.388;8.504;0
2023-01-04T05:55:40Z;58;Wohnzimmer;18.672;50.537;8.081;1016.376
2023-01-04T05:55:45Z;59;Arbeitszimmer;17.357;57.368;8.484;0
2023-01-04T05:56:40Z;58;Wohnzimmer;18.693;50.597;8.101;1016.38
2023-01-04T05:56:45Z;59;Arbeitszimmer;17.398;57.402;8.509;0
2023-01-04T05:57:40Z;58;Wohnzimmer;18.695;50.606;8.103;1016.38
2023-01-04T05:57:45Z;59;Arbeitszimmer;17.371;57.453;8.503;0
2023-01-04T05:58:40Z;58;Wohnzimmer;18.698;50.696;8.119;1016.305
2023-01-04T05:58:45Z;59;Arbeitszimmer;17.381;57.466;8.51;0
2023-01-04T05:59:40Z;58;Wohnzimmer;18.713;50.688;8.125;1016.333
2023-01-04T05:59:45Z;59;Arbeitszimmer;17.365;57.461;8.501;0
2023-01-04T06:00:40Z;58;Wohnzimmer;18.707;50.698;8.124;1016.276
2023-01-04T06:00:45Z;59;Arbeitszimmer;17.374;57.559;8.52;0
2023-01-04T06:01:40Z;58;Wohnzimmer;18.718;50.692;8.128;1016.302
2023-01-04T06:01:45Z;59;Arbeitszimmer;17.373;57.547;8.518;0
2023-01-04T06:02:40Z;58;Wohnzimmer;18.723;50.718;8.135;1016.301
2023-01-04T06:02:45Z;59;Arbeitszimmer;17.349;57.568;8.509;0
2023-01-04T06:03:40Z;58;Wohnzimmer;18.733;50.736;8.142;1016.228
2023-01-04T06:03:45Z;59;Arbeitszimmer;17.364;57.596;8.52;0
2023-01-04T06:04:41Z;58;Wohnzimmer;18.745;50.766;8.153;1016.213
2023-01-04T06:04:45Z;59;Arbeitszimmer;17.352;57.612;8.517;0
2023-01-04T06:05:41Z;58;Wohnzimmer;18.748;50.877;8.172;1016.186
2023-01-04T06:05:45Z;59;Arbeitszimmer;17.358;57.714;8.535;0
2023-01-04T06:06:41Z;58;Wohnzimmer;18.74;50.828;8.161;1016.169
2023-01-04T06:06:45Z;59;Arbeitszimmer;17.355;57.648;8.524;0
2023-01-04T06:07:41Z;58;Wohnzimmer;18.782;50.777;8.173;1016.201
2023-01-04T06:07:45Z;59;Arbeitszimmer;17.365;57.689;8.535;0
2023-01-04T06:08:41Z;58;Wohnzimmer;18.784;50.775;8.173;1016.196
2023-01-04T06:08:45Z;59;Arbeitszimmer;17.357;57.704;8.533;0
2023-01-04T06:09:41Z;58;Wohnzimmer;18.801;50.816;8.188;1016.224
2023-01-04T06:09:45Z;59;Arbeitszimmer;17.357;57.737;8.538;0
2023-01-04T06:10:41Z;58;Wohnzimmer;18.786;50.845;8.185;1016.258
2023-01-04T06:10:45Z;59;Arbeitszimmer;17.349;57.727;8.532;0
2023-01-04T06:11:41Z;58;Wohnzimmer;18.81;50.887;8.204;1016.222
2023-01-04T06:11:45Z;59;Arbeitszimmer;17.328;57.759;8.527;0
2023-01-04T06:12:41Z;58;Wohnzimmer;18.797;50.913;8.202;1016.235
2023-01-04T06:12:45Z;59;Arbeitszimmer;17.324;57.781;8.528;0
2023-01-04T06:13:41Z;58;Wohnzimmer;18.835;50.848;8.21;1016.28
2023-01-04T06:13:45Z;59;Arbeitszimmer;17.324;57.77;8.526;0
2023-01-04T06:14:41Z;58;Wohnzimmer;18.865;50.795;8.216;1016.166
2023-01-04T06:14:45Z;59;Arbeitszimmer;17.328;57.864;8.542;0
2023-01-04T06:15:41Z;58;Wohnzimmer;18.85;50.75;8.201;1016.203
2023-01-04T06:15:45Z;59;Arbeitszimmer;17.315;57.845;8.533;0
2023-01-04T06:16:41Z;58;Wohnzimmer;18.848;50.822;8.212;1016.238
2023-01-04T06:16:45Z;59;Arbeitszimmer;17.311;57.833;8.529;0
2023-01-04T06:17:41Z;58;Wohnzimmer;18.847;50.88;8.221;1016.172
2023-01-04T06:17:45Z;59;Arbeitszimmer;17.313;57.878;8.537;0
2023-01-04T06:18:42Z;58;Wohnzimmer;18.88;50.923;8.243;1016.158
2023-01-04T06:18:45Z;59;Arbeitszimmer;17.307;57.872;8.532;0
2023-01-04T06:19:42Z;58;Wohnzimmer;18.866;50.882;8.23;1016.156
2023-01-04T06:19:45Z;59;Arbeitszimmer;17.291;57.961;8.537;0
2023-01-04T06:20:42Z;58;Wohnzimmer;18.914;50.837;8.246;1016.186
2023-01-04T06:20:45Z;59;Arbeitszimmer;17.302;57.921;8.537;0
2023-01-04T06:21:42Z;58;Wohnzimmer;18.928;50.757;8.24;1016.179
2023-01-04T06:21:45Z;59;Arbeitszimmer;17.302;57.955;8.542;0
2023-01-04T06:22:42Z;58;Wohnzimmer;18.946;50.778;8.253;1016.172
2023-01-04T06:22:45Z;59;Arbeitszimmer;17.271;57.979;8.53;0
2023-01-04T06:23:42Z;58;Wohnzimmer;18.931;50.835;8.254;1016.156
2023-01-04T06:23:45Z;59;Arbeitszimmer;17.285;57.988;8.538;0
2023-01-04T06:24:42Z;58;Wohnzimmer;18.957;50.866;8.272;1016.057
2023-01-04T06:24:45Z;59;Arbeitszimmer;17.29;57.947;8.535;0
2023-01-04T06:25:42Z;58;Wohnzimmer;18.968;50.841;8.273;1016.081
2023-01-04T06:25:45Z;59;Arbeitszimmer;17.259;58.054;8.534;0
2023-01-04T06:26:42Z;58;Wohnzimmer;18.972;50.875;8.281;1015.992
2023-01-04T06:26:45Z;59;Arbeitszimmer;17.255;58.048;8.532;0
2023-01-04T06:27:42Z;58;Wohnzimmer;18.951;50.873;8.27;1015.983
2023-01-04T06:27:45Z;59;Arbeitszimmer;17.273;58.135;8.554;0
2023-01-04T06:28:42Z;58;Wohnzimmer;18.971;50.851;8.276;1015.959
2023-01-04T06:28:45Z;59;Arbeitszimmer;17.273;58.118;8.551;0
2023-01-04T06:29:42Z;58;Wohnzimmer;18.975;50.836;8.276;1015.935
2023-01-04T06:29:45Z;59;Arbeitszimmer;17.258;58.109;8.542;0
2023-01-04T06:30:42Z;58;Wohnzimmer;18.993;50.903;8.295;1015.983
2023-01-04T06:30:45Z;59;Arbeitszimmer;17.239;58.122;8.534;0
2023-01-04T06:31:42Z;58;Wohnzimmer;18.997;50.95;8.305;1016.01
2023-01-04T06:31:45Z;59;Arbeitszimmer;17.231;58.068;8.522;0
2023-01-04T06:32:42Z;58;Wohnzimmer;19.002;50.835;8.289;1015.998
2023-01-04T06:32:45Z;59;Arbeitszimmer;17.234;58.229;8.548;0
2023-01-04T06:33:42Z;58;Wohnzimmer;19.011;50.887;8.302;1016.002
2023-01-04T06:33:45Z;59;Arbeitszimmer;17.225;58.235;8.544;0
2023-01-04T06:34:42Z;58;Wohnzimmer;19.004;50.855;8.293;1015.998
2023-01-04T06:34:45Z;59;Arbeitszimmer;17.239;58.247;8.553;0
2023-01-04T06:35:42Z;58;Wohnzimmer;19.023;50.869;8.305;1015.951
2023-01-04T06:35:45Z;59;Arbeitszimmer;17.222;58.199;8.537;0
2023-01-04T06:36:42Z;58;Wohnzimmer;19.034;50.892;8.314;1015.96
2023-01-04T06:36:45Z;59;Arbeitszimmer;17.214;58.236;8.538;0
2023-01-04T06:37:42Z;58;Wohnzimmer;18.993;50.914;8.297;1015.965
2023-01-04T06:37:45Z;59;Arbeitszimmer;17.215;58.335;8.553;0
2023-01-04T06:38:42Z;58;Wohnzimmer;18.998;51.035;8.32;1015.961
2023-01-04T06:38:45Z;59;Arbeitszimmer;17.212;58.32;8.55;0
2023-01-04T06:39:42Z;58;Wohnzimmer;18.997;51.044;8.32;1015.98
2023-01-04T06:39:45Z;59;Arbeitszimmer;17.221;58.331;8.556;0
2023-01-04T06:40:42Z;58;Wohnzimmer;18.983;51.061;8.316;1015.972
2023-01-04T06:40:45Z;59;Arbeitszimmer;17.197;58.31;8.541;0
2023-01-04T06:41:42Z;58;Wohnzimmer;18.947;51.117;8.308;1016.043
2023-01-04T06:41:45Z;59;Arbeitszimmer;17.207;58.214;8.532;0
2023-01-04T06:42:42Z;58;Wohnzimmer;18.942;51.215;8.321;1015.999
2023-01-04T06:42:45Z;59;Arbeitszimmer;17.2;58.328;8.545;0
2023-01-04T06:43:42Z;58;Wohnzimmer;18.921;51.288;8.323;1015.966
2023-01-04T06:43:45Z;59;Arbeitszimmer;17.177;58.377;8.54;0
2023-01-04T06:44:42Z;58;Wohnzimmer;18.896;51.279;8.309;1016.007
2023-01-04T06:44:45Z;59;Arbeitszimmer;17.199;58.431;8.56;0
2023-01-04T06:45:42Z;58;Wohnzimmer;18.917;51.275;8.319;1015.975
2023-01-04T06:45:45Z;59;Arbeitszimmer;17.191;58.381;8.548;0
2023-01-04T06:46:42Z;58;Wohnzimmer;18.916;51.266;8.317;1015.975
2023-01-04T06:46:45Z;59;Arbeitszimmer;17.199;58.416;8.557;0
2023-01-04T06:47:42Z;58;Wohnzimmer;18.866;51.365;8.308;1015.979
2023-01-04T06:47:45Z;59;Arbeitszimmer;17.175;58.44;8.549;0
2023-01-04T06:48:42Z;58;Wohnzimmer;18.867;51.428;8.319;1015.925
2023-01-04T06:48:45Z;59;Arbeitszimmer;17.157;58.393;8.532;0
2023-01-04T06:49:42Z;58;Wohnzimmer;18.883;51.445;8.33;1015.928
2023-01-04T06:49:45Z;59;Arbeitszimmer;17.17;58.428;8.544;0
2023-01-04T06:50:42Z;58;Wohnzimmer;18.828;51.524;8.315;1015.855
2023-01-04T06:50:45Z;59;Arbeitszimmer;17.16;58.404;8.536;0
2023-01-04T06:51:42Z;58;Wohnzimmer;18.803;51.612;8.317;1015.849
2023-01-04T06:51:45Z;59;Arbeitszimmer;17.164;58.425;8.54;0
2023-01-04T06:52:42Z;58;Wohnzimmer;18.8;51.657;8.323;1015.857
2023-01-04T06:52:45Z;59;Arbeitszimmer;17.137;58.441;8.529;0
2023-01-04T06:53:42Z;58;Wohnzimmer;18.805;51.677;8.329;1015.826
2023-01-04T06:53:45Z;59;Arbeitszimmer;17.135;58.462;8.531;0
2023-01-04T06:54:42Z;58;Wohnzimmer;18.801;51.686;8.328;1015.84
2023-01-04T06:54:45Z;59;Arbeitszimmer;17.157;58.551;8.555;0
2023-01-04T06:55:42Z;58;Wohnzimmer;18.774;51.756;8.326;1015.851
2023-01-04T06:55:45Z;59;Arbeitszimmer;17.148;58.487;8.542;0
2023-01-04T06:56:42Z;58;Wohnzimmer;18.769;51.749;8.322;1015.796
2023-01-04T06:56:45Z;59;Arbeitszimmer;17.138;58.408;8.524;0
2023-01-04T06:57:42Z;58;Wohnzimmer;18.737;51.857;8.324;1015.877
2023-01-04T06:57:45Z;59;Arbeitszimmer;17.142;58.569;8.55;0
2023-01-04T06:58:42Z;58;Wohnzimmer;18.743;51.853;8.326;1015.858
2023-01-04T06:58:45Z;59;Arbeitszimmer;17.133;58.403;8.521;0
2023-01-04T06:59:42Z;58;Wohnzimmer;18.727;51.875;8.322;1015.905
2023-01-04T06:59:45Z;59;Arbeitszimmer;17.139;58.493;8.538;0
2023-01-04T07:00:42Z;58;Wohnzimmer;18.715;51.879;8.317;1015.829
2023-01-04T07:00:45Z;59;Arbeitszimmer;17.119;58.541;8.535;0
2023-01-04T07:01:42Z;58;Wohnzimmer;18.718;51.926;8.326;1015.847
2023-01-04T07:01:45Z;59;Arbeitszimmer;17.114;58.539;8.532;0
2023-01-04T07:02:42Z;58;Wohnzimmer;18.703;51.951;8.323;1015.794
2023-01-04T07:02:45Z;59;Arbeitszimmer;17.091;58.549;8.521;0
2023-01-04T07:03:42Z;58;Wohnzimmer;18.67;52.009;8.316;1015.868
2023-01-04T07:03:45Z;59;Arbeitszimmer;17.113;58.467;8.52;0
2023-01-04T07:04:42Z;58;Wohnzimmer;18.637;52.105;8.315;1015.875
2023-01-04T07:04:45Z;59;Arbeitszimmer;17.096;58.525;8.52;0
2023-01-04T07:05:42Z;58;Wohnzimmer;18.632;52.145;8.319;1015.89
2023-01-04T07:05:45Z;59;Arbeitszimmer;17.118;58.523;8.531;0
2023-01-04T07:06:42Z;58;Wohnzimmer;18.629;52.174;8.322;1015.846
2023-01-04T07:06:45Z;59;Arbeitszimmer;17.116;58.371;8.508;0
2023-01-04T07:07:42Z;58;Wohnzimmer;18.617;52.18;8.317;1015.834
2023-01-04T07:07:45Z;59;Arbeitszimmer;17.135;58.343;8.514;0
2023-01-04T07:08:42Z;58;Wohnzimmer;18.598;52.253;8.319;1015.862
2023-01-04T07:08:45Z;59;Arbeitszimmer;17.194;58.26;8.532;0
2023-01-04T07:09:42Z;58;Wohnzimmer;18.592;52.217;8.311;1015.869
2023-01-04T07:09:45Z;59;Arbeitszimmer;17.151;58.294;8.515;0
2023-01-04T07:10:42Z;58;Wohnzimmer;18.565;52.297;8.31;1015.843
2023-01-04T07:10:45Z;59;Arbeitszimmer;17.133;58.384;8.519;0
2023-01-04T07:11:42Z;58;Wohnzimmer;18.548;52.347;8.309;1015.83
2023-01-04T07:11:45Z;59;Arbeitszimmer;17.144;58.221;8.5;0
2023-01-04T07:12:42Z;58;Wohnzimmer;18.537;52.393;8.311;1015.824
2023-01-04T07:12:45Z;59;Arbeitszimmer;17.122;58.398;8.515;0
2023-01-04T07:13:42Z;58;Wohnzimmer;18.487;52.451;8.296;1015.751
2023-01-04T07:13:45Z;59;Arbeitszimmer;17.125;58.304;8.503;0
2023-01-04T07:14:42Z;58;Wohnzimmer;18.507;52.474;8.31;1015.776
2023-01-04T07:14:45Z;59;Arbeitszimmer;17.119;58.449;8.521;0
2023-01-04T07:15:42Z;58;Wohnzimmer;18.493;52.505;8.308;1015.818
2023-01-04T07:15:45Z;59;Arbeitszimmer;17.133;58.439;8.527;0
2023-01-04T07:16:42Z;58;Wohnzimmer;18.479;52.53;8.304;1015.767
2023-01-04T07:16:45Z;59;Arbeitszimmer;17.112;58.437;8.516;0
2023-01-04T07:17:42Z;58;Wohnzimmer;18.485;52.58;8.316;1015.755
2023-01-04T07:17:45Z;59;Arbeitszimmer;17.107;58.369;8.503;0
2023-01-04T07:18:42Z;58;Wohnzimmer;18.517;52.505;8.319;1015.73
2023-01-04T07:18:45Z;59;Arbeitszimmer;17.097;58.393;8.502;0
2023-01-04T07:19:42Z;58;Wohnzimmer;18.513;52.452;8.309;1015.716
2023-01-04T07:19:45Z;59;Arbeitszimmer;17.072;58.386;8.488;0
2023-01-04T07:20:43Z;58;Wohnzimmer;18.541;52.469;8.325;1015.764
2023-01-04T07:20:45Z;59;Arbeitszimmer;17.08;58.423;8.497;0
2023-01-04T07:21:43Z;58;Wohnzimmer;18.518;52.435;8.309;1015.697
2023-01-04T07:21:45Z;59;Arbeitszimmer;17.079;58.287;8.477;0
2023-01-04T07:22:43Z;58;Wohnzimmer;18.516;52.459;8.311;1015.659
2023-01-04T07:22:45Z;59;Arbeitszimmer;17.059;58.419;8.486;0
2023-01-04T07:23:45Z;59;Arbeitszimmer;17.078;58.323;8.482;0
2023-01-04T07:23:45Z;58;Wohnzimmer;18.516;52.465;8.312;1015.724
2023-01-04T07:24:45Z;58;Wohnzimmer;18.516;52.443;8.309;1015.703
2023-01-04T07:24:45Z;59;Arbeitszimmer;17.041;58.301;8.46;0
2023-01-04T07:25:45Z;58;Wohnzimmer;18.527;52.459;8.317;1015.665
2023-01-04T07:25:45Z;59;Arbeitszimmer;17.064;58.389;8.484;0
2023-01-04T07:26:45Z;58;Wohnzimmer;18.513;52.496;8.316;1015.689
2023-01-04T07:26:45Z;59;Arbeitszimmer;17.065;58.358;8.48;0
2023-01-04T07:27:45Z;58;Wohnzimmer;18.513;52.572;8.328;1015.698
2023-01-04T07:27:45Z;59;Arbeitszimmer;17.071;58.307;8.476;0
2023-01-04T07:28:45Z;58;Wohnzimmer;18.514;52.556;8.326;1015.682
2023-01-04T07:28:45Z;59;Arbeitszimmer;17.054;58.116;8.439;0
2023-01-04T07:29:45Z;58;Wohnzimmer;18.526;52.526;8.327;1015.642
2023-01-04T07:29:45Z;59;Arbeitszimmer;17.062;58.433;8.49;0
2023-01-04T07:30:45Z;58;Wohnzimmer;18.534;52.48;8.323;1015.673
2023-01-04T07:30:45Z;59;Arbeitszimmer;17.042;58.33;8.464;0
2023-01-04T07:31:45Z;58;Wohnzimmer;18.526;52.551;8.331;1015.64
2023-01-04T07:31:45Z;59;Arbeitszimmer;17.022;58.245;8.442;0
2023-01-04T07:32:45Z;58;Wohnzimmer;18.522;52.444;8.312;1015.6
2023-01-04T07:32:45Z;59;Arbeitszimmer;17.03;58.183;8.437;0
2023-01-04T07:33:45Z;58;Wohnzimmer;18.542;52.475;8.327;1015.606
2023-01-04T07:33:45Z;59;Arbeitszimmer;17.031;58.569;8.494;0
2023-01-04T07:34:45Z;58;Wohnzimmer;18.533;52.466;8.321;1015.607
2023-01-04T07:34:45Z;59;Arbeitszimmer;17.012;58.395;8.459;0
2023-01-04T07:35:45Z;58;Wohnzimmer;18.501;52.547;8.318;1015.604
2023-01-04T07:35:45Z;59;Arbeitszimmer;17.015;58.327;8.45;0
2023-01-04T07:36:45Z;58;Wohnzimmer;18.487;52.573;8.315;1015.593
2023-01-04T07:36:45Z;59;Arbeitszimmer;17.004;58.719;8.502;0
2023-01-04T07:37:45Z;58;Wohnzimmer;18.495;52.59;8.322;1015.492
2023-01-04T07:37:45Z;59;Arbeitszimmer;17.02;58.376;8.46;0
2023-01-04T07:38:45Z;58;Wohnzimmer;18.469;52.579;8.307;1015.454
2023-01-04T07:38:45Z;59;Arbeitszimmer;17.013;58.329;8.45;0
2023-01-04T07:39:46Z;59;Arbeitszimmer;17.006;58.36;8.451;0
2023-01-04T07:39:46Z;58;Wohnzimmer;18.475;52.639;8.32;1015.489
2023-01-04T07:40:46Z;58;Wohnzimmer;18.486;52.63;8.324;1015.533
2023-01-04T07:40:46Z;59;Arbeitszimmer;17;58.468;8.463;0
2023-01-04T07:41:46Z;58;Wohnzimmer;18.5;52.61;8.327;1015.462
2023-01-04T07:41:46Z;59;Arbeitszimmer;17.008;58.306;8.444;0
2023-01-04T07:42:46Z;58;Wohnzimmer;18.468;52.636;8.316;1015.485
2023-01-04T07:42:46Z;59;Arbeitszimmer;16.972;58.319;8.427;0
2023-01-04T07:43:46Z;58;Wohnzimmer;18.461;52.622;8.31;1015.371
2023-01-04T07:43:46Z;59;Arbeitszimmer;16.988;58.321;8.436;0
2023-01-04T07:44:46Z;58;Wohnzimmer;18.474;52.605;8.314;1015.334
2023-01-04T07:44:46Z;59;Arbeitszimmer;16.978;58.31;8.429;0
2023-01-04T07:45:46Z;58;Wohnzimmer;18.456;52.676;8.316;1015.326
2023-01-04T07:45:46Z;59;Arbeitszimmer;16.995;58.433;8.455;0
2023-01-04T07:46:46Z;58;Wohnzimmer;18.456;52.677;8.316;1015.277
2023-01-04T07:46:46Z;59;Arbeitszimmer;16.985;58.385;8.443;0
2023-01-04T07:47:46Z;58;Wohnzimmer;18.428;52.713;8.308;1015.301
2023-01-04T07:47:46Z;59;Arbeitszimmer;16.981;58.391;8.442;0
2023-01-04T07:48:46Z;58;Wohnzimmer;18.463;52.721;8.326;1015.359
2023-01-04T07:48:46Z;59;Arbeitszimmer;16.969;58.255;8.417;0
2023-01-04T07:49:46Z;58;Wohnzimmer;18.467;52.668;8.32;1015.426
2023-01-04T07:49:46Z;59;Arbeitszimmer;16.982;58.324;8.433;0
2023-01-04T07:50:46Z;58;Wohnzimmer;18.455;52.675;8.315;1015.358
2023-01-04T07:50:46Z;59;Arbeitszimmer;16.962;58.433;8.439;0
2023-01-04T07:51:46Z;58;Wohnzimmer;18.443;52.67;8.309;1015.458
2023-01-04T07:51:46Z;59;Arbeitszimmer;16.949;58.277;8.41;0
2023-01-04T07:52:46Z;58;Wohnzimmer;18.467;52.687;8.323;1015.404
2023-01-04T07:52:46Z;59;Arbeitszimmer;16.966;58.302;8.422;0
2023-01-04T07:53:46Z;58;Wohnzimmer;18.451;52.641;8.308;1015.42
2023-01-04T07:53:46Z;59;Arbeitszimmer;16.946;58.364;8.421;0
2023-01-04T07:54:46Z;58;Wohnzimmer;18.457;52.678;8.317;1015.357
2023-01-04T07:54:46Z;59;Arbeitszimmer;16.95;58.35;8.421;0
2023-01-04T07:55:46Z;58;Wohnzimmer;18.468;52.689;8.324;1015.378
2023-01-04T07:55:46Z;59;Arbeitszimmer;16.958;58.262;8.412;0
2023-01-04T07:56:46Z;58;Wohnzimmer;18.456;52.691;8.319;1015.41
2023-01-04T07:56:46Z;59;Arbeitszimmer;16.942;58.289;8.408;0
2023-01-04T07:57:46Z;58;Wohnzimmer;18.478;52.72;8.334;1015.394
2023-01-04T07:57:46Z;59;Arbeitszimmer;16.946;58.311;8.413;0
2023-01-04T07:58:46Z;58;Wohnzimmer;18.461;52.682;8.32;1015.377
2023-01-04T07:58:46Z;59;Arbeitszimmer;16.949;58.338;8.419;0
2023-01-04T07:59:46Z;58;Wohnzimmer;18.475;52.675;8.325;1015.371
2023-01-04T07:59:46Z;59;Arbeitszimmer;16.937;58.275;8.403;0
2023-01-04T08:00:46Z;58;Wohnzimmer;18.44;52.677;8.309;1015.345
2023-01-04T08:00:46Z;59;Arbeitszimmer;16.919;58.277;8.394;0
2023-01-04T08:01:46Z;58;Wohnzimmer;18.434;52.715;8.311;1015.282
2023-01-04T08:01:46Z;59;Arbeitszimmer;16.9;58.242;8.38;0
2023-01-04T08:02:46Z;58;Wohnzimmer;18.438;52.763;8.321;1015.287
2023-01-04T08:02:46Z;59;Arbeitszimmer;16.909;58.362;8.402;0
2023-01-04T08:03:46Z;58;Wohnzimmer;18.449;52.742;8.323;1015.287
2023-01-04T08:03:46Z;59;Arbeitszimmer;16.906;58.34;8.397;0
2023-01-04T08:04:46Z;58;Wohnzimmer;18.426;52.737;8.311;1015.236
2023-01-04T08:04:46Z;59;Arbeitszimmer;16.905;58.294;8.39;0
2023-01-04T08:05:47Z;59;Arbeitszimmer;16.895;58.331;8.39;0
2023-01-04T08:05:47Z;58;Wohnzimmer;18.439;52.743;8.318;1015.258
2023-01-04T08:06:47Z;58;Wohnzimmer;18.448;52.817;8.334;1015.168
2023-01-04T08:06:47Z;59;Arbeitszimmer;16.898;58.323;8.391;0
2023-01-04T08:07:47Z;58;Wohnzimmer;18.423;52.791;8.318;1015.241
2023-01-04T08:07:47Z;59;Arbeitszimmer;16.885;58.263;8.376;0
2023-01-04T08:08:47Z;58;Wohnzimmer;18.436;52.765;8.32;1015.232
2023-01-04T08:08:47Z;59;Arbeitszimmer;16.896;58.334;8.392;0
2023-01-04T08:09:47Z;58;Wohnzimmer;18.433;52.772;8.32;1015.207
2023-01-04T08:09:47Z;59;Arbeitszimmer;16.881;58.283;8.376;0
2023-01-04T08:10:47Z;58;Wohnzimmer;18.44;52.784;8.326;1015.214
2023-01-04T08:10:47Z;59;Arbeitszimmer;16.884;58.279;8.377;0
2023-01-04T08:11:47Z;58;Wohnzimmer;18.444;52.755;8.323;1015.209
2023-01-04T08:11:47Z;59;Arbeitszimmer;16.88;58.272;8.374;0
2023-01-04T08:12:47Z;58;Wohnzimmer;18.434;52.737;8.315;1015.156
2023-01-04T08:12:47Z;59;Arbeitszimmer;16.877;58.309;8.378;0
2023-01-04T08:13:47Z;58;Wohnzimmer;18.446;52.768;8.326;1015.228
2023-01-04T08:13:47Z;59;Arbeitszimmer;16.879;58.304;8.378;0
2023-01-04T08:14:47Z;58;Wohnzimmer;18.434;52.775;8.321;1015.112
2023-01-04T08:14:47Z;59;Arbeitszimmer;16.872;58.265;8.369;0
2023-01-04T08:15:47Z;58;Wohnzimmer;18.453;52.734;8.324;1014.959
2023-01-04T08:15:47Z;59;Arbeitszimmer;16.88;58.179;8.361;0
2023-01-04T08:16:47Z;58;Wohnzimmer;18.459;52.759;8.331;1014.985
2023-01-04T08:16:47Z;59;Arbeitszimmer;16.884;58.128;8.356;0
2023-01-04T08:17:47Z;58;Wohnzimmer;18.449;52.727;8.321;1014.991
2023-01-04T08:17:47Z;59;Arbeitszimmer;16.895;58.03;8.347;0
